iter	Logloss
328	0.006175788416
329	0.006175721396
330	0.006175666829
331	0.006175653922
332	0.00617324119
333	0.006165624746
334	0.00612375902
335	0.006096002206
336	0.006025209235
337	0.005997918012
338	0.005981620742
339	0.005981619501
340	0.005981615821
341	0.005981551779
342	0.005981529439
343	0.00598151951
344	0.00598151951
345	0.005981513056
346	0.005981485255
347	0.005981478758
348	0.005981477269
349	0.005981458404
350	0.005981399327
351	0.005981383937
352	0.005981374504
353	0.00598134993
354	0.005981358618
355	0.005981352164
356	0.005981334789
357	0.005981345959
358	0.005981342484
359	0.005981325108
360	0.00598121167
361	0.005981199755
362	0.005981196777
363	0.005981187344
364	0.005981177415
365	0.005981184365
366	0.005981172947
367	0.005981175926
368	0.005981156564
369	0.005981066254
370	0.005981049871
371	0.00598104168
372	0.005981018099
373	0.005981015616
374	0.005968189887
375	0.005955678521
376	0.005955675046
377	0.005955667351
378	0.005955667847
379	0.005918143793
380	0.005915710956
381	0.005837032832
382	0.00580603269
383	0.005805952514
384	0.005805960209
385	0.005805960209
386	0.005805971379
387	0.005805668547
388	0.00580562337
389	0.005805619895
390	0.005805551385
391	0.005805562804
392	0.005805476918
393	0.005805464259
394	0.005805456067
395	0.005805407912
396	0.005805385777
397	0.0058053756
398	0.005805329679
399	0.005805315034
400	0.005805239574
401	0.005804947663
402	0.005804855367
403	0.005804841715
404	0.005804807708
405	0.005804798772
406	0.005777690979
407	0.005777657718
408	0.00575678426
409	0.005756767878
410	0.005756750005
411	0.005756723197
412	0.005756733374
413	0.005756733374
414	0.005756733374
415	0.005732141882
416	0.005697631306
417	0.005696081151
418	0.005693202752
419	0.005652930829
420	0.00565292239
421	0.005652897071
422	0.005652840228
423	0.005642771046
424	0.005642772038
425	0.005593993829
426	0.005593993829
427	0.005593969504
428	0.005593942944
429	0.005593934256
430	0.005593917128
431	0.00559385681
432	0.005593851349
433	0.005593792769
434	0.005593774896
435	0.005593720287
436	0.005593618516
437	0.005593571353
438	0.005592962213
439	0.005592965688
440	0.005592948809
441	0.005592917285
442	0.005592891718
443	0.00559005651
444	0.005590053531
445	0.00559004956
446	0.005589991972
447	0.005589913533
448	0.005589902115
449	0.005576761827
450	0.005576701012
451	0.005576658566
452	0.005555190716
453	0.005555189972
454	0.005555112526
455	0.005555112774
456	0.005555098625
457	0.005498312044
458	0.005498295866
459	0.005498292391
460	0.005498271087
461	0.005498233854
462	0.005498155911
463	0.00549813055
464	0.005498084877
465	0.005498101259
466	0.005498022119
467	0.005488619168
468	0.005488628104
469	0.005488345831
470	0.00548828452
471	0.005488289485
472	0.005488286009
473	0.005488282534
474	0.00548825374
475	0.005488250265
476	0.005488230904
477	0.005488151969
478	0.005488101828
479	0.005488093885
480	0.005488101828
481	0.005488104806
482	0.005488082466
483	0.005488055162
484	0.0054880358
485	0.005488008496
486	0.005488003035
487	0.005487841193
488	0.005487847647
489	0.005487840448
490	0.005487713606
491	0.005487615062
492	0.00547799246
493	0.005423215194
494	0.005397995558
495	0.0053703553
496	0.005360566448
497	0.005360508029
498	0.005358364458
499	0.00535837306
500	0.005358345345
501	0.005323407724
502	0.005323399284
503	0.00532335237
504	0.005321600366
505	0.005264189179
506	0.005264177966
507	0.005262307354
508	0.005239929227
509	0.005239899688
510	0.005239867171
511	0.005239036572
512	0.00523899909
513	0.005238971289
514	0.005238985686
515	0.005238952673
516	0.005238907744
517	0.005237174152
518	0.00522012592
519	0.005195785921
520	0.005195783191
521	0.005195783191
522	0.005195783191
523	0.005181049599
524	0.005181020061
525	0.005181012862
526	0.005167632174
527	0.005164136898
528	0.005164130196
529	0.005164130196
530	0.005164119026
531	0.005164118033
532	0.005164080055
533	0.005164043814
534	0.005127793123
535	0.005127768301
536	0.005127764329
537	0.005117850783
538	0.005117821989
539	0.005117800145
540	0.005117772344
541	0.005117772344
542	0.00511776589
543	0.005117748515
544	0.0051177505
545	0.005117723196
546	0.005117718728
547	0.005117716742
548	0.005117533758
549	0.005117474929
550	0.00511742086
551	0.005117402491
552	0.005117391569
553	0.005117371172
554	0.00511733845
555	0.005117335471
556	0.005117314372
557	0.005117309656
558	0.005117260961
559	0.005117259968
560	0.005117223727
561	0.005117209827
562	0.005117175324
563	0.005101807111
564	0.005060214726
565	0.005022238746
566	0.005022232292
567	0.005022186123
568	0.005022186123
569	0.0050219657
570	0.005021188308
571	0.00502113345
572	0.005021059394
573	0.005021060138
574	0.005021060138
575	0.005021043259
576	0.005020887127
577	0.005020884396
578	0.005020869503
579	0.005020849645
580	0.005020821844
581	0.005020821844
582	0.005020834298
583	0.005020803022
584	0.005020803022
585	0.005020803022
586	0.005020786143
587	0.005020711179
588	0.005020691818
589	0.005020668981
590	0.005020689584
591	0.005020679158
592	0.005020623762
593	0.005020413268
594	0.005020378765
595	0.005020372063
596	0.005020372063
597	0.005020352205
598	0.005020356177
599	0.005020327879
600	0.005020312986
601	0.005020267313
602	0.005019569805
603	0.005000431079
604	0.005000412959
605	0.00500040725
606	0.005000393101
607	0.005000397072
608	0.005000397072
609	0.005000380441
610	0.0050003792
611	0.00490123235
612	0.004881556723
613	0.004881520483
614	0.004881467859
615	0.004856788176
616	0.004821691258
617	0.004821659237
618	0.004821664449
619	0.00482166718
620	0.00482165179
621	0.004821639627
622	0.004821628705
623	0.004821599415
624	0.004821611578
625	0.004821044636
626	0.004821000948
627	0.004821021799
628	0.004821017827
629	0.004820989034
630	0.004820973147
631	0.004820977119
632	0.00481932183
633	0.004819336475
634	0.004819276405
635	0.004819202434
636	0.004819209136
637	0.004818974069
638	0.004818956693
639	0.004818957438
640	0.004818733789
641	0.004818722867
642	0.004818719888
643	0.004818687123
644	0.004812734974
645	0.004811956297
646	0.004786396133
647	0.004786354184
648	0.004756808562
649	0.004756801116
650	0.004756785478
651	0.004756767854
652	0.004756737322
653	0.004756695373
654	0.004756705301
655	0.004756610232
656	0.00475657424
657	0.004735508889
658	0.00473551584
659	0.004716276616
660	0.004716250553
661	0.004716240624
662	0.004716243354
663	0.004716240127
664	0.004716209844
665	0.004716123462
666	0.004716084491
667	0.004716036088
668	0.004716036088
669	0.004716030379
670	0.00471599662
671	0.004715995876
672	0.004715976762
673	0.004715963607
674	0.004687938857
675	0.004687883503
676	0.004663662943
677	0.004663640106
678	0.004635379111
679	0.004635287268
680	0.004635129398
681	0.004635085214
682	0.004635060888
683	0.00463502713
684	0.004635017201
685	0.004635000322
686	0.004634963585
687	0.004605972057
688	0.004605374832
689	0.004533032792
690	0.004533012934
691	0.004533000027
692	0.004532981658
693	0.004532973218
694	0.004532983147
695	0.004532513962
696	0.004532484672
697	0.004532452899
698	0.004532444956
699	0.00453242907
700	0.004532417651
701	0.004532426091
702	0.004532427332
703	0.004532393822
704	0.004532357581
705	0.004532334745
706	0.004532335738
707	0.004532326802
708	0.004532275668
709	0.004532257299
710	0.004532261023
711	0.004532159996
712	0.004532159996
713	0.0045316904
714	0.004531679726
715	0.00452940546
716	0.004529398758
717	0.00452939578
718	0.004504772515
719	0.004458456612
720	0.004458449165
721	0.004458440229
722	0.004442793742
723	0.004442771898
724	0.004442749806
725	0.00444273119
726	0.004442729204
727	0.004416825354
728	0.004394100819
729	0.004394105039
730	0.004394069294
731	0.004394069294
732	0.004394055394
733	0.004394052663
734	0.00439348448
735	0.004393454445
736	0.004393455934
737	0.004393430616
738	0.004392914268
739	0.004392872566
740	0.004392598776
741	0.004392600514
742	0.004392549876
743	0.004392541188
744	0.004392527784
745	0.004392501224
746	0.004392477891
747	0.004392479381
748	0.004392479381
749	0.004392454558
750	0.004392443885
751	0.004392428743
752	0.00439241385
753	0.004391570386
754	0.004391570386
755	0.004391547053
756	0.00439152943
757	0.00439150982
758	0.004391410779
759	0.004391399112
760	0.004391347482
761	0.004391347482
762	0.004391316702
763	0.004391273015
764	0.004391273015
765	0.004391264823
766	0.004391240249
767	0.004391226101
768	0.00439123876
769	0.004390740824
770	0.004390708058
771	0.00439071203
772	0.004390689938
773	0.004390689938
774	0.004330179729
775	0.004328727622
776	0.004328702551
777	0.004328661594
778	0.004328651169
779	0.004328628084
780	0.004328621878
781	0.004328621878
782	0.004328362194
783	0.004321365342
784	0.004321352683
785	0.004321350697
786	0.004321346229
787	0.004321341513
788	0.00432130974
789	0.004321305769
790	0.004321298818
791	0.004321316442
792	0.004321268535
793	0.004321263571
794	0.004321238252
795	0.004320715381
796	0.004320724317
797	0.004320701728
798	0.004320673183
799	0.004320664743
800	0.004320652828
801	0.004320629992
802	0.004320612616
803	0.004320599212
804	0.004320575383
805	0.004320552546
806	0.004314946712
807	0.00431485338
808	0.004314840472
809	0.004314836004
810	0.004314836501
811	0.004314825579
812	0.004314817636
813	0.004314827068
814	0.004314811678
815	0.004314798274
816	0.004314780402
817	0.00431478487
818	0.004314763026
819	0.004314769232
820	0.004314755083
821	0.004314757317
822	0.004314727779
823	0.004314714375
824	0.004314712389
825	0.004314679623
826	0.004314681609
827	0.004314676645
828	0.004314616078
829	0.004314598206
830	0.004314595227
831	0.004314564448
832	0.004314562958
833	0.004314536647
834	0.004314529696
835	0.004314514803
836	0.004314522746
837	0.004314518775
838	0.004314494449
839	0.004314470371
840	0.00431445279
841	0.004314414024
842	0.004314392181
843	0.004314395656
844	0.004314404635
845	0.004314368146
846	0.004314368146
847	0.004314359955
848	0.00431432516
849	0.00431432516
850	0.004314284452
851	0.004314264097
852	0.004290677953
853	0.004280991779
854	0.004264514709
855	0.004264488149
856	0.004264495348
857	0.004264441732
858	0.004264421626
859	0.00426442237
860	0.00426441269
861	0.004264378435
862	0.004264369747
863	0.004264359818
864	0.004264294783
865	0.004264305457
866	0.004264299748
867	0.004264284358
868	0.004264207161
869	0.004264199466
870	0.004264193508
871	0.004264185069
872	0.004264160495
873	0.004264136913
874	0.00426411358
875	0.00426410663
876	0.00426410663
877	0.004264115814
878	0.004264082801
879	0.004264082801
880	0.004264014291
881	0.00426401305
882	0.004264011312
883	0.00426399344
884	0.004263971597
885	0.004263954966
886	0.004235947552
887	0.00421926218
888	0.00421926218
889	0.004219223252
890	0.004182262563
891	0.004155410788
892	0.004141625017
893	0.004141580833
894	0.004141573386
895	0.004141571152
896	0.004141571152
897	0.004141526224
898	0.004141456473
899	0.004141459948
900	0.004141428672
901	0.004141381467
902	0.004141387176
903	0.004141364339
904	0.004141376999
905	0.004141369055
906	0.004141311219
907	0.004141311219
908	0.004141311219
909	0.004141261575
910	0.004141245688
911	0.004141255121
912	0.004141261575
913	0.004141251397
914	0.004141265546
915	0.00414121615
916	0.004141212426
917	0.00414119232
918	0.004141153349
919	0.004141129768
920	0.004141137711
921	0.004141130016
922	0.004141124804
923	0.004141126045
924	0.004141118102
925	0.004117400964
926	0.004117381602
927	0.004094599324
928	0.004047996294
929	0.004048002996
930	0.00404795728
931	0.004018161039
932	0.004018140685
933	0.004003525539
934	0.00400353944
935	0.004003519582
936	0.004003511142
937	0.004003498731
938	0.004003492277
939	0.004003474901
940	0.00400345281
941	0.003964471353
942	0.003941810002
943	0.003941802556
944	0.003941805783
945	0.003941777982
946	0.003941724862
947	0.003941708976
948	0.003941707238
949	0.00394169855
950	0.003941642948
951	0.003941646423
952	0.003941631033
953	0.003941599261
954	0.003941531744
955	0.003941441887
956	0.003941431958
957	0.003941420292
958	0.003941400186
959	0.003941240578
960	0.003941249266
961	0.003941239337
962	0.003941226181
963	0.003941205827
964	0.00394117604
965	0.003941095864
966	0.003941105544
967	0.003940936256
968	0.003940919873
969	0.00394092037
970	0.003940905476
971	0.003940908207
972	0.003940908207
973	0.003940894306
974	0.003940876186
975	0.003940878916
976	0.003940870477
977	0.003940878916
978	0.003940859307
979	0.00394079874
980	0.003940779379
981	0.003940806683
982	0.003940771436
983	0.003940783599
984	0.003940758528
985	0.003940766968
986	0.003940722536
987	0.003940703423
988	0.003940705905
989	0.003940692501
990	0.003940692501
991	0.003940587254
992	0.0039405669
993	0.003940555481
994	0.003940560198
995	0.00394054456
996	0.003940522219
997	0.003940492184
998	0.0039404691
999	0.003939984233
